"Year","Country","ExportsFASValueBasisYtdDec","GenImportsCIFValBasisYtdDec","1","2","1","2"
1998,"Austria",126336,1315266,14.550072,47.516231,14.550072,47.516231
1998,"Czech Republic",985779,179225,15.472962,49.817492,15.472962,49.817492
1998,"Slovakia",10500,0,19.699024,48.669026,19.699024,48.669026
1998,"Hungary",116669,2024044,19.503304,47.162494,19.503304,47.162494
1998,"Switzerland",1054259,31433903,8.227512,46.818188,8.227512,46.818188
1998,"Estonia",57613,8861,25.013607,58.595272,25.013607,58.595272
1998,"Latvia",915444,99436,24.603189,56.879635,24.603189,56.879635
1998,"Lithuania",561376,0,23.881275,55.169438,23.881275,55.169438
1998,"Poland",742737,3597078,19.145136,51.919438,19.145136,51.919438
1998,"Russia",7232714,606391,105.318756,61.52401,105.318756,61.52401
1998,"Belarus",107822,0,27.953389,53.709807,27.953389,53.709807
1998,"Ukraine",299128,36956,31.16558,48.379433,31.16558,48.379433
1998,"Georgia",115474,370222,-82.9000751,32.1656221,-82.9000751,32.1656221
1998,"Moldova",30000,0,28.369885,47.411631,28.369885,47.411631
1998,"Spain",1365404,27141811,-3.74922,40.463667,-3.74922,40.463667
1998,"Portugal",273089,337250,-8.224454,39.399872,-8.224454,39.399872
1998,"Malta",101033,0,14.375416,35.937496,14.375416,35.937496
1998,"San Marino",3935,0,12.457777,43.94236,12.457777,43.94236
1998,"Italy",2591645,46265265,12.56738,41.87194,12.56738,41.87194
1998,"Croatia",0,945116,15.2,45.1,15.2,45.1
1998,"Slovenia",18448,11549,14.995463,46.151241,14.995463,46.151241
1998,"Macedonia",0,12173,21.745275,41.608635,21.745275,41.608635
1998,"Montenegro",0,5788,19.37439,42.708678,19.37439,42.708678
1998,"Albania",0,61816,20.168331,41.153332,20.168331,41.153332
1998,"Greece",651109,2568915,21.824312,39.074208,21.824312,39.074208
1998,"Romania",13539,0,24.96676,45.943161,24.96676,45.943161
1998,"Bulgaria",255890,395829,25.48583,42.733883,25.48583,42.733883
1998,"Turkey",349328,20434257,35.243322,38.963745,35.243322,38.963745
1998,"Cyprus",30635,62334,33.429859,35.126413,33.429859,35.126413
1998,"Syria",0,2800773,38.996815,34.802075,38.996815,34.802075
1998,"Lebanon",212459,756144,35.862285,33.854721,35.862285,33.854721
1998,"Israel",5310052,14337977,34.851612,31.046051,34.851612,31.046051
1998,"Jordan",185062,243273,36.238414,30.585164,36.238414,30.585164
1998,"Kuwait",534482,0,47.481766,29.31166,47.481766,29.31166
1998,"Saudi Arabia",5673850,0,45.079162,23.885942,45.079162,23.885942
1998,"Qatar",205655,0,51.183884,25.354826,51.183884,25.354826
1998,"United Arab Emirates",3155553,100237,53.847818,23.424076,53.847818,23.424076
1998,"Yemen",0,2388620,48.516388,15.552727,48.516388,15.552727
1998,"Oman",281369,0,55.975413,21.4735329,55.975413,21.4735329
1998,"Bahrain",112778,0,50.5577,26.0667,50.5577,26.0667
1998,"India",1009220,171252216,78.96288,20.593684,78.96288,20.593684
1998,"Pakistan",31970,1965848,69.345116,30.375321,69.345116,30.375321
1998,"Nepal",0,18509,84.124008,28.394857,84.124008,28.394857
1998,"Bangladesh",0,21170,90.356331,23.684994,90.356331,23.684994
1998,"Sri Lanka",499477,26203197,80.771797,7.873054,80.771797,7.873054
1998,"Burma",81737,41191,95.955974,21.916221,95.955974,21.916221
1998,"Thailand",1760950,49985287,100.992541,15.870032,100.992541,15.870032
1998,"Vietnam",144898,157324121,108.277199,14.058324,108.277199,14.058324
1998,"Cambodia",14504,0,104.990963,12.565679,104.990963,12.565679
1998,"Malaysia",1268029,72961848,101.975766,4.210484,101.975766,4.210484
1998,"Singapore",7562845,42645553,103.819836,1.352083,103.819836,1.352083
1998,"Indonesia",323976,586368616,113.921327,-0.789275,113.921327,-0.789275
1998,"Brunei",11846,0,114.727669,4.535277,114.727669,4.535277
1998,"Philippines",12925768,5033528,121.774017,12.879721,121.774017,12.879721
1998,"Macau",51616,0,113.543873,22.198745,113.543873,22.198745
1998,"China",5330535,86978928,104.195397,35.86166,104.195397,35.86166
1998,"Korea, South",14260011,1941452,127.766922,35.907757,127.766922,35.907757
1998,"Hong Kong",11119003,1976851,114.109497,22.396428,114.109497,22.396428
1998,"Taiwan",8365841,3415514,120.960515,23.69781,120.960515,23.69781
1998,"Japan",39741726,5592112,138.252924,36.204824,138.252924,36.204824
1998,"Australia",14581954,523114,133.775136,-25.274398,133.775136,-25.274398
1998,"Christmas Island",15941,0,105.690449,-10.447525,105.690449,-10.447525
1998,"Papua New Guinea",7668,39806608,143.95555,-6.314993,143.95555,-6.314993
1998,"New Zealand",1869233,4613,174.885971,-40.900557,174.885971,-40.900557
1998,"Samoa",0,9141,-172.104629,-13.759029,-172.104629,-13.759029
1998,"New Caledonia",74790,0,165.618042,-20.904305,165.618042,-20.904305
1998,"French Polynesia",231930,377023,-149.406843,-17.679742,-149.406843,-17.679742
1998,"Marshall Islands",6844,0,166.8417424,11.3246908,166.8417424,11.3246908
1998,"Micronesia",130449,0,158.2225229,6.8874581,158.2225229,6.8874581
1998,"Palau",130343,0,134.58252,7.51498,134.58252,7.51498
1998,"Fiji",7665,796899,178.065032,-17.713371,178.065032,-17.713371
1998,"Tonga",0,700157,-175.198242,-21.178986,-175.198242,-21.178986
1998,"Morocco",43206,2084165,-7.09262,31.791702,-7.09262,31.791702
1998,"Algeria",0,1967966,1.659626,28.033886,1.659626,28.033886
1998,"Tunisia",67621,0,9.537499,33.886917,9.537499,33.886917
1998,"Egypt",4097,2988969,30.802498,26.820553,30.802498,26.820553
1998,"Western Sahara",0,2223,-12.885834,24.215527,-12.885834,24.215527
1998,"Cameroon",0,4531488,12.354722,7.369722,12.354722,7.369722
1998,"Senegal",54293,0,-14.452362,14.497401,-14.452362,14.497401
1998,"Guinea",0,3655982,-9.696645,9.945587,-9.696645,9.945587
1998,"Sierra Leone",0,98300,-11.779889,8.460555,-11.779889,8.460555
1998,"Cote d'Ivoire",460018,404282609,-5.54708,7.539989,-5.54708,7.539989
1998,"Ghana",261257,23641523,-1.023194,7.946527,-1.023194,7.946527
1998,"Togo",0,43160,0.824782,8.619543,0.824782,8.619543
1998,"Nigeria",75200,5805980,8.675277,9.081999,8.675277,9.081999
1998,"Congo (Brazzaville)",0,649707,15.827659,-0.228021,15.827659,-0.228021
1998,"Liberia",38701,0,-9.429499,6.428055,-9.429499,6.428055
1998,"Congo (Kinshasa)",5250,28450,21.758664,-4.038333,21.758664,-4.038333
1998,"Burundi",0,6595103,29.918886,-3.373056,29.918886,-3.373056
1998,"Rwanda",0,1940794,29.873888,-1.940278,29.873888,-1.940278
1998,"Ethiopia",0,39903593,40.489673,9.145,40.489673,9.145
1998,"Djibouti",0,434594,42.590275,11.825138,42.590275,11.825138
1998,"Uganda",0,12652997,32.290275,1.373333,32.290275,1.373333
1998,"Kenya",0,38105591,37.906193,-0.023559,37.906193,-0.023559
1998,"Tanzania",0,3687296,34.888822,-6.369028,34.888822,-6.369028
1998,"Mauritius",6180,345177,57.552152,-20.348404,57.552152,-20.348404
1998,"Madagascar",120000,38952187,46.869107,-18.766947,46.869107,-18.766947
1998,"Comoros",0,544981,43.3333,-11.6455,43.3333,-11.6455
1998,"Reunion",0,6286,55.536384,-21.115141,55.536384,-21.115141
1998,"South Africa",619864,4549992,22.937506,-30.559482,22.937506,-30.559482
1998,"Zambia",0,682913,27.849332,-13.133897,27.849332,-13.133897
1998,"Swaziland",0,4209,31.465866,-26.522503,31.465866,-26.522503
1998,"Zimbabwe",0,4920174,29.154857,-19.015438,29.154857,-19.015438
1998,"Malawi",0,12346753,34.301525,-13.254308,34.301525,-13.254308
1999,"Canada",595660237,528582474,-106.346771,56.130366,-106.346771,56.130366
1999,"Mexico",108373275,531447201,-102.552784,23.634501,-102.552784,23.634501
1999,"Guatemala",2679233,312773675,-90.230759,15.783471,-90.230759,15.783471
1999,"Belize",500045,126170,-88.49765,17.189877,-88.49765,17.189877
1999,"El Salvador",1278206,69574914,-88.89653,13.794185,-88.89653,13.794185
1999,"Honduras",1347557,54012067,-86.241905,15.199999,-86.241905,15.199999
1999,"Nicaragua",655945,26217821,-85.207229,12.865416,-85.207229,12.865416
1999,"Costa Rica",3264914,141526030,-83.753428,9.748917,-83.753428,9.748917
1999,"Panama",5768867,19788467,-80.782127,8.537981,-80.782127,8.537981
1999,"Bermuda",1026068,0,-64.7505,32.3078,-64.7505,32.3078
1999,"Bahamas",2043166,0,-77.39628,25.03428,-77.39628,25.03428
1999,"Jamaica",1987914,4728227,-77.297508,18.109581,-77.297508,18.109581
1999,"Turks and Caicos Islands",25290,124139,-71.797928,21.694025,-71.797928,21.694025
1999,"Cayman Islands",284312,0,-81.2546,19.3133,-81.2546,19.3133
1999,"Haiti",33905,1692510,-72.285215,18.971187,-72.285215,18.971187
1999,"Dominican Republic",4013331,33261710,-70.162651,18.735693,-70.162651,18.735693
1999,"British Virgin Islands",19605,182315,-64.639968,18.420695,-64.639968,18.420695
1999,"St Kitts and Nevis",15141,2756,-62.782998,17.357822,-62.782998,17.357822
1999,"Antigua and Barbuda",61978,33832,-61.796428,17.060816,-61.796428,17.060816
1999,"Montserrat",11863,0,-62.187366,16.742498,-62.187366,16.742498
1999,"Dominica",7532,75733,-61.370976,15.414999,-61.370976,15.414999
1999,"St Lucia",301083,61215,-60.978893,13.909444,-60.978893,13.909444
1999,"St Vincent and the Grenadines",8526,0,-61.1971628,13.2528179,-61.1971628,13.2528179
1999,"Grenada",43177,2064566,-61.679,12.1165,-61.679,12.1165
1999,"Barbados",839853,4270,-59.543198,13.193887,-59.543198,13.193887
1999,"Trinidad and Tobago",1826514,751399,-61.222503,10.691803,-61.222503,10.691803
1999,"Netherlands Antilles",2106605,49284,-68.2623822,12.2018902,-68.2623822,12.2018902
1999,"Aruba",1224940,0,-69.968338,12.52111,-69.968338,12.52111
1999,"Martinique",17745,0,-61.024174,14.641528,-61.024174,14.641528
1999,"Colombia",4157863,542167059,-74.297333,4.570868,-74.297333,4.570868
1999,"Venezuela",6190111,50234126,-66.58973,6.42375,-66.58973,6.42375
1999,"Guyana",57508,5241,-58.93018,4.860416,-58.93018,4.860416
1999,"Suriname",22422,48805,-56.027783,3.919305,-56.027783,3.919305
1999,"Ecuador",373771,101908177,-78.183406,-1.831239,-78.183406,-1.831239
1999,"Peru",1331123,104624003,-75.015152,-9.189967,-75.015152,-9.189967
1999,"Bolivia",538676,1380111,-63.588653,-16.290154,-63.588653,-16.290154
1999,"Chile",1241021,18338052,-71.542969,-35.675147,-71.542969,-35.675147
1999,"Brazil",4945488,598412510,-51.92528,-14.235004,-51.92528,-14.235004
1999,"Paraguay",72453,450456,-58.443832,-23.442503,-58.443832,-23.442503
1999,"Uruguay",545286,93632,-55.765835,-32.522779,-55.765835,-32.522779
1999,"Argentina",2050316,43623658,-63.616672,-38.416097,-63.616672,-38.416097
1999,"Iceland",1000204,81333,-19.020835,64.963051,-19.020835,64.963051
1999,"Sweden",1327559,30651124,18.643501,60.128161,18.643501,60.128161
1999,"Norway",851641,233711,8.468946,60.472024,8.468946,60.472024
1999,"Finland",3686397,634791,25.748151,61.92411,25.748151,61.92411
1999,"Denmark",668588,1463634,9.501785,56.26392,9.501785,56.26392
1999,"United Kingdom",8413023,72320682,-3.435973,55.378051,-3.435973,55.378051
1999,"Ireland",1720500,12136173,-7.6920536,53.1423672,-7.6920536,53.1423672
1999,"Netherlands",12548418,120673829,5.291266,52.132633,5.291266,52.132633
1999,"Belgium",7436335,55137930,4.469936,50.503887,4.469936,50.503887
1999,"Luxembourg",0,9929,6.129583,49.815273,6.129583,49.815273
1999,"Monaco",0,41600,7.4246158,43.7384176,7.4246158,43.7384176
1999,"France",7805235,58470051,2.213749,46.227638,2.213749,46.227638
1999,"Germany",8930164,123717928,10.451526,51.165691,10.451526,51.165691
1999,"Austria",71815,2348092,14.550072,47.516231,14.550072,47.516231
1999,"Czech Republic",21876,74124,15.472962,49.817492,15.472962,49.817492
1999,"Slovakia",8750,27115,19.699024,48.669026,19.699024,48.669026
1999,"Hungary",243897,1006548,19.503304,47.162494,19.503304,47.162494
1999,"Switzerland",329117,34160242,8.227512,46.818188,8.227512,46.818188
1999,"Estonia",627809,26155,25.013607,58.595272,25.013607,58.595272
1999,"Latvia",954203,155474,24.603189,56.879635,24.603189,56.879635
1999,"Lithuania",434835,0,23.881275,55.169438,23.881275,55.169438
1999,"Poland",157385,3873350,19.145136,51.919438,19.145136,51.919438
1999,"Russia",3098029,714887,105.318756,61.52401,105.318756,61.52401
1999,"Belarus",75312,0,27.953389,53.709807,27.953389,53.709807
1999,"Ukraine",174980,94297,31.16558,48.379433,31.16558,48.379433
1999,"Armenia",2765,0,45.038189,40.069099,45.038189,40.069099
1999,"Georgia",5386,763372,-82.9000751,32.1656221,-82.9000751,32.1656221
1999,"Kyrgyzstan",0,13922,74.766098,41.20438,74.766098,41.20438
1999,"Moldova",0,39128,28.369885,47.411631,28.369885,47.411631
1999,"Spain",734333,21464859,-3.74922,40.463667,-3.74922,40.463667
1999,"Portugal",1592983,379000,-8.224454,39.399872,-8.224454,39.399872
1999,"Malta",68224,0,14.375416,35.937496,14.375416,35.937496
1999,"Vatican City",8805,0,12.453389,41.902916,12.453389,41.902916
1999,"Italy",1561968,30649976,12.56738,41.87194,12.56738,41.87194
1999,"Croatia",0,667883,15.2,45.1,15.2,45.1
1999,"Slovenia",2742069,28653,14.995463,46.151241,14.995463,46.151241
1999,"Macedonia",0,33019,21.745275,41.608635,21.745275,41.608635
1999,"Montenegro",0,22089,19.37439,42.708678,19.37439,42.708678
1999,"Albania",0,5226,20.168331,41.153332,20.168331,41.153332
1999,"Greece",557231,3027248,21.824312,39.074208,21.824312,39.074208
1999,"Romania",2800,0,24.96676,45.943161,24.96676,45.943161
1999,"Bulgaria",126389,238001,25.48583,42.733883,25.48583,42.733883
1999,"Turkey",182628,20478893,35.243322,38.963745,35.243322,38.963745
1999,"Cyprus",113853,78650,33.429859,35.126413,33.429859,35.126413
1999,"Syria",16244,4346352,38.996815,34.802075,38.996815,34.802075
1999,"Lebanon",335123,934440,35.862285,33.854721,35.862285,33.854721
1999,"Israel",7170449,13027088,34.851612,31.046051,34.851612,31.046051
1999,"Jordan",276072,78784,36.238414,30.585164,36.238414,30.585164
1999,"Kuwait",854984,0,47.481766,29.31166,47.481766,29.31166
1999,"Saudi Arabia",5624500,0,45.079162,23.885942,45.079162,23.885942
1999,"Qatar",121466,0,51.183884,25.354826,51.183884,25.354826
1999,"United Arab Emirates",3106007,239862,53.847818,23.424076,53.847818,23.424076
1999,"Yemen",15243,2958414,48.516388,15.552727,48.516388,15.552727
1999,"Oman",122732,0,55.975413,21.4735329,55.975413,21.4735329
1999,"Bahrain",119935,0,50.5577,26.0667,50.5577,26.0667
1999,"Afghanistan",0,30000,67.709953,33.93911,67.709953,33.93911
1999,"India",636745,196429469,78.96288,20.593684,78.96288,20.593684
1999,"Pakistan",80146,3219242,69.345116,30.375321,69.345116,30.375321
1999,"Nepal",0,3239,84.124008,28.394857,84.124008,28.394857
1999,"Bangladesh",0,2639,90.356331,23.684994,90.356331,23.684994
1999,"Sri Lanka",617762,22044142,80.771797,7.873054,80.771797,7.873054
1999,"Burma",0,69133,95.955974,21.916221,95.955974,21.916221
1999,"Thailand",2304949,22479558,100.992541,15.870032,100.992541,15.870032
1999,"Vietnam",46023,126481606,108.277199,14.058324,108.277199,14.058324
1999,"Laos",0,125315,102.495496,19.85627,102.495496,19.85627
1999,"Cambodia",152588,0,104.990963,12.565679,104.990963,12.565679
1999,"Malaysia",1612447,75335022,101.975766,4.210484,101.975766,4.210484
1999,"Singapore",9349529,23367557,103.819836,1.352083,103.819836,1.352083
1999,"Indonesia",453597,452474149,113.921327,-0.789275,113.921327,-0.789275
1999,"Brunei",58827,0,114.727669,4.535277,114.727669,4.535277
1999,"Philippines",29586864,2997068,121.774017,12.879721,121.774017,12.879721
1999,"Macau",40979,0,113.543873,22.198745,113.543873,22.198745
1999,"China",7560500,73530392,104.195397,35.86166,104.195397,35.86166
1999,"Mongolia",130000,0,103.846656,46.862496,103.846656,46.862496
1999,"Korea, South",22486683,1523069,127.766922,35.907757,127.766922,35.907757
1999,"Hong Kong",13494025,2162289,114.109497,22.396428,114.109497,22.396428
1999,"Taiwan",11283486,4096901,120.960515,23.69781,120.960515,23.69781
1999,"Japan",39710196,5192124,138.252924,36.204824,138.252924,36.204824
1999,"Australia",17836865,429786,133.775136,-25.274398,133.775136,-25.274398
1999,"Papua New Guinea",0,52905227,143.95555,-6.314993,143.95555,-6.314993
1999,"New Zealand",1563707,148966,174.885971,-40.900557,174.885971,-40.900557
1999,"Niue",0,19330,-169.867233,-19.054445,-169.867233,-19.054445
1999,"Samoa",0,19768,-172.104629,-13.759029,-172.104629,-13.759029
1999,"Solomon Islands",0,39188,160.156194,-9.64571,160.156194,-9.64571
1999,"Kiribati",25920,0,-157.3628595,1.8709422,-157.3628595,1.8709422
1999,"New Caledonia",62645,0,165.618042,-20.904305,165.618042,-20.904305
1999,"French Polynesia",471189,802104,-149.406843,-17.679742,-149.406843,-17.679742
1999,"Marshall Islands",12241,0,166.8417424,11.3246908,166.8417424,11.3246908
1999,"Micronesia",66629,0,158.2225229,6.8874581,158.2225229,6.8874581
1999,"Palau",191621,0,134.58252,7.51498,134.58252,7.51498
1999,"Fiji",6662,617320,178.065032,-17.713371,178.065032,-17.713371
1999,"Tonga",0,590189,-175.198242,-21.178986,-175.198242,-21.178986
1999,"Morocco",3024,1371496,-7.09262,31.791702,-7.09262,31.791702
1999,"Algeria",6905,723891,1.659626,28.033886,1.659626,28.033886
1999,"Egypt",560977,3175320,30.802498,26.820553,30.802498,26.820553
1999,"Cameroon",0,3109789,12.354722,7.369722,12.354722,7.369722
1999,"Guinea",10500,321044,-9.696645,9.945587,-9.696645,9.945587
1999,"Sierra Leone",0,15080,-11.779889,8.460555,-11.779889,8.460555
1999,"Cote d'Ivoire",7211365,313684065,-5.54708,7.539989,-5.54708,7.539989
1999,"Ghana",63071,42498316,-1.023194,7.946527,-1.023194,7.946527
1999,"Nigeria",90496,4045307,8.675277,9.081999,8.675277,9.081999
1999,"Central African Republic",0,105864,20.939444,6.611111,20.939444,6.611111
1999,"St Helena",6666,0,-122.4703868,38.5052429,-122.4703868,38.5052429
1999,"Congo (Brazzaville)",0,998449,15.827659,-0.228021,15.827659,-0.228021
1999,"Cabo Verde",15560,0,-23.6051868,15.120142,-23.6051868,15.120142
1999,"Liberia",43892,0,-9.429499,6.428055,-9.429499,6.428055
1999,"Burundi",0,6225508,29.918886,-3.373056,29.918886,-3.373056
1999,"Rwanda",0,1565461,29.873888,-1.940278,29.873888,-1.940278
1999,"Ethiopia",0,15001189,40.489673,9.145,40.489673,9.145
1999,"Djibouti",0,52300,42.590275,11.825138,42.590275,11.825138
1999,"Uganda",0,18638207,32.290275,1.373333,32.290275,1.373333
1999,"Kenya",0,26322117,37.906193,-0.023559,37.906193,-0.023559
1999,"Tanzania",0,4437838,34.888822,-6.369028,34.888822,-6.369028
1999,"Mauritius",0,3610,57.552152,-20.348404,57.552152,-20.348404
1999,"Mozambique",0,55456,35.529562,-18.665695,35.529562,-18.665695
1999,"Madagascar",0,23257413,46.869107,-18.766947,46.869107,-18.766947
1999,"Comoros",0,1693614,43.3333,-11.6455,43.3333,-11.6455
1999,"Reunion",0,47157,55.536384,-21.115141,55.536384,-21.115141
1999,"South Africa",829151,2222372,22.937506,-30.559482,22.937506,-30.559482
1999,"Zambia",0,1132275,27.849332,-13.133897,27.849332,-13.133897
1999,"Zimbabwe",0,2148203,29.154857,-19.015438,29.154857,-19.015438
1999,"Malawi",0,13886994,34.301525,-13.254308,34.301525,-13.254308
2000,"Canada",555320646,578464017,-106.346771,56.130366,-106.346771,56.130366
2000,"Mexico",186916175,548641917,-102.552784,23.634501,-102.552784,23.634501
