Year,SITC,sitc_sdesc,Country,Export,Import
2014,074,TEA AND MATE,Brazil,7297098,6246403
2014,074,TEA AND MATE,Paraguay,478133,608051
2014,074,TEA AND MATE,Uruguay,285782,163786
2014,074,TEA AND MATE,Argentina,645396,91986246
2014,074,TEA AND MATE,Iceland,39399,0
2014,074,TEA AND MATE,Sweden,308307,0
2014,074,TEA AND MATE,Norway,357295,0
2014,074,TEA AND MATE,Finland,16185,0
2014,074,TEA AND MATE,Denmark,1770341,530317
2014,074,TEA AND MATE,United Kingdom,6006537,12634593
2014,074,TEA AND MATE,Ireland,30488,3640658
2014,074,TEA AND MATE,Netherlands,13114564,5549218
2014,074,TEA AND MATE,Belgium,619558,501100
2014,074,TEA AND MATE,Luxembourg,131662,0
2014,074,TEA AND MATE,France,1822821,2849927
2014,074,TEA AND MATE,Germany,2927918,41101104
2014,074,TEA AND MATE,Austria,0,126799
2014,074,TEA AND MATE,Czech Republic,802001,2657
2014,074,TEA AND MATE,Hungary,75542,8254
2014,074,TEA AND MATE,Switzerland,417032,8489
2014,074,TEA AND MATE,Estonia,101264,0
2014,074,TEA AND MATE,Latvia,128868,0
2014,074,TEA AND MATE,Lithuania,0,41173
2014,074,TEA AND MATE,Poland,66328,3543423
2014,074,TEA AND MATE,Russia,234800,292953
2014,074,TEA AND MATE,Belarus,8858,11730
2014,074,TEA AND MATE,Ukraine,0,85349
2014,074,TEA AND MATE,Georgia,4065,76120
2014,074,TEA AND MATE,Spain,57332,406215
2014,074,TEA AND MATE,Portugal,0,30579
2014,074,TEA AND MATE,Malta,40000,0
2014,074,TEA AND MATE,Italy,222875,3643358
2014,074,TEA AND MATE,Macedonia,0,54598
2014,074,TEA AND MATE,Serbia,0,24613
2014,074,TEA AND MATE,Albania,0,28294
2014,074,TEA AND MATE,Greece,45437,91138
2014,074,TEA AND MATE,Bulgaria,0,33912
2014,074,TEA AND MATE,Turkey,112943,1157434
2014,074,TEA AND MATE,Lebanon,132072,2264
2014,074,TEA AND MATE,Israel,330031,2148017
2014,074,TEA AND MATE,Jordan,243087,17269
2014,074,TEA AND MATE,Kuwait,236548,0
2014,074,TEA AND MATE,Saudi Arabia,643147,44474
2014,074,TEA AND MATE,Qatar,63278,0
2014,074,TEA AND MATE,United Arab Emirates,2670276,1733994
2014,074,TEA AND MATE,Yemen,0,46820
2014,074,TEA AND MATE,Oman,25931,0
2014,074,TEA AND MATE,Bahrain,39176,0
2014,074,TEA AND MATE,India,1452223,70094744
2014,074,TEA AND MATE,Pakistan,5076,2270247
2014,074,TEA AND MATE,Nepal,0,184518
2014,074,TEA AND MATE,Bangladesh,13371,550113
2014,074,TEA AND MATE,Sri Lanka,337618,35142718
2014,074,TEA AND MATE,Thailand,4744715,3349733
2014,074,TEA AND MATE,Vietnam,1361496,13926355
2014,074,TEA AND MATE,Cambodia,120141,0
2014,074,TEA AND MATE,Malaysia,4246575,758831
2014,074,TEA AND MATE,Singapore,4129294,1919197
2014,074,TEA AND MATE,Indonesia,3952300,8917742
2014,074,TEA AND MATE,Brunei,47497,0
2014,074,TEA AND MATE,Philippines,6918580,114198
2014,074,TEA AND MATE,China,7264958,124498776
2014,074,TEA AND MATE,Mongolia,41670,0
2014,074,TEA AND MATE,"Korea, South",6169849,1706726
2014,074,TEA AND MATE,Hong Kong,2147592,710357
2014,074,TEA AND MATE,Taiwan,1491270,9043323
2014,074,TEA AND MATE,Japan,6362716,32552724
2014,074,TEA AND MATE,Australia,7032647,88636
2014,074,TEA AND MATE,Papua New Guinea,0,251101
2014,074,TEA AND MATE,New Zealand,1265387,39064
2014,074,TEA AND MATE,New Caledonia,18178,0
2014,074,TEA AND MATE,French Polynesia,47865,0
2014,074,TEA AND MATE,Fiji,0,2238
2014,074,TEA AND MATE,Morocco,29180,6760793
2014,074,TEA AND MATE,Egypt,369728,320320
2014,074,TEA AND MATE,Equatorial Guinea,9145,0
2014,074,TEA AND MATE,Senegal,0,6526
2014,074,TEA AND MATE,Sierra Leone,2864,0
2014,074,TEA AND MATE,Gambia,0,2011
2014,074,TEA AND MATE,Nigeria,47648,23326
2014,074,TEA AND MATE,Rwanda,0,350430
2014,074,TEA AND MATE,Kenya,0,20460055
2014,074,TEA AND MATE,Tanzania,0,339760
2014,074,TEA AND MATE,South Africa,773965,937737
2014,074,TEA AND MATE,Namibia,4142,0
2014,074,TEA AND MATE,Zimbabwe,0,2345559
2014,074,TEA AND MATE,Malawi,0,15958092
2015,074,TEA AND MATE,Canada,116692446,86614382
2015,074,TEA AND MATE,Mexico,30072177,4310630
2015,074,TEA AND MATE,Guatemala,331476,277213
2015,074,TEA AND MATE,Belize,224813,0
2015,074,TEA AND MATE,El Salvador,5987753,0
2015,074,TEA AND MATE,Honduras,339468,0
2015,074,TEA AND MATE,Nicaragua,126636,0
2015,074,TEA AND MATE,Costa Rica,1460375,2257461
2015,074,TEA AND MATE,Panama,2937404,0
2015,074,TEA AND MATE,Bermuda,453734,0
2015,074,TEA AND MATE,Bahamas,808329,0
2015,074,TEA AND MATE,Jamaica,514753,906229
2015,074,TEA AND MATE,Turks and Caicos Islands,6045,0
2015,074,TEA AND MATE,Cayman Islands,74897,0
2015,074,TEA AND MATE,Haiti,5337,7740
2015,074,TEA AND MATE,Dominican Republic,1178699,2103
2015,074,TEA AND MATE,Anguilla,3096,0
2015,074,TEA AND MATE,British Virgin Islands,13012,0
2015,074,TEA AND MATE,St Kitts and Nevis,25316,0
2015,074,TEA AND MATE,Antigua and Barbuda,51076,0
2015,074,TEA AND MATE,Dominica,4775,0
2015,074,TEA AND MATE,St Lucia,31700,0
2015,074,TEA AND MATE,St Vincent and the Grenadines,4653,0
2015,074,TEA AND MATE,Grenada,3908,0
2015,074,TEA AND MATE,Barbados,377289,0
2015,074,TEA AND MATE,Trinidad and Tobago,2809190,0
2015,074,TEA AND MATE,Sint Maarten,68988,0
2015,074,TEA AND MATE,Curacao,281087,0
2015,074,TEA AND MATE,Aruba,371588,0
2015,074,TEA AND MATE,Guadeloupe,38844,0
2015,074,TEA AND MATE,Colombia,4424845,32930
2015,074,TEA AND MATE,Venezuela,7509212,9151
2015,074,TEA AND MATE,Guyana,976901,0
2015,074,TEA AND MATE,Suriname,117737,0
2015,074,TEA AND MATE,Ecuador,2108990,1798584
2015,074,TEA AND MATE,Peru,6334094,30778
2015,074,TEA AND MATE,Bolivia,4259416,0
2015,074,TEA AND MATE,Chile,1900959,10264015
2015,074,TEA AND MATE,Brazil,5002101,6251491
2015,074,TEA AND MATE,Paraguay,739290,1122512
2015,074,TEA AND MATE,Uruguay,188846,124269
2015,074,TEA AND MATE,Argentina,2771449,89261826
2015,074,TEA AND MATE,Iceland,5850,0
2015,074,TEA AND MATE,Sweden,285165,0
2015,074,TEA AND MATE,Norway,252372,0
2015,074,TEA AND MATE,Finland,4275,0
2015,074,TEA AND MATE,Denmark,1722049,870662
2015,074,TEA AND MATE,United Kingdom,5721507,13721277
2015,074,TEA AND MATE,Ireland,54687,3923942
2015,074,TEA AND MATE,Netherlands,8752400,3093183
2015,074,TEA AND MATE,Belgium,4218823,244622
2015,074,TEA AND MATE,France,848732,2486718
2015,074,TEA AND MATE,Germany,3162675,45191496
2015,074,TEA AND MATE,Austria,3971,8646
2015,074,TEA AND MATE,Czech Republic,637637,2534
2015,074,TEA AND MATE,Hungary,130076,6686
2015,074,TEA AND MATE,Switzerland,345180,61850
2015,074,TEA AND MATE,Estonia,37726,159114
2015,074,TEA AND MATE,Latvia,117444,0
2015,074,TEA AND MATE,Poland,322042,4360047
2015,074,TEA AND MATE,Russia,256425,596091
2015,074,TEA AND MATE,Ukraine,0,27473
2015,074,TEA AND MATE,Georgia,9368,0
2015,074,TEA AND MATE,Spain,156981,288953
2015,074,TEA AND MATE,Portugal,13968,23452
2015,074,TEA AND MATE,Italy,696145,5157565
2015,074,TEA AND MATE,Slovenia,0,4476
2015,074,TEA AND MATE,Macedonia,0,74242
2015,074,TEA AND MATE,Serbia,0,12178
2015,074,TEA AND MATE,Greece,0,58161
2015,074,TEA AND MATE,Romania,0,12789
2015,074,TEA AND MATE,Bulgaria,0,27907
2015,074,TEA AND MATE,Turkey,683680,840935
2015,074,TEA AND MATE,Lebanon,819523,0
2015,074,TEA AND MATE,Israel,353898,1139934
2015,074,TEA AND MATE,Jordan,172380,31149
2015,074,TEA AND MATE,Kuwait,146721,0
2015,074,TEA AND MATE,Saudi Arabia,1199621,145019
2015,074,TEA AND MATE,Qatar,85123,0
2015,074,TEA AND MATE,United Arab Emirates,2722499,2118691
2015,074,TEA AND MATE,Yemen,0,106501
2015,074,TEA AND MATE,Oman,12271,69446
2015,074,TEA AND MATE,Bahrain,106500,0
2015,074,TEA AND MATE,Afghanistan,3432,0
2015,074,TEA AND MATE,India,540738,68366228
2015,074,TEA AND MATE,Pakistan,17865,2811216
2015,074,TEA AND MATE,Nepal,0,151856
2015,074,TEA AND MATE,Bangladesh,0,506802
2015,074,TEA AND MATE,Sri Lanka,564286,35490382
2015,074,TEA AND MATE,Burma,0,265141
2015,074,TEA AND MATE,Thailand,4141071,3782207
2015,074,TEA AND MATE,Vietnam,1962744,11264602
2015,074,TEA AND MATE,Cambodia,164741,0
2015,074,TEA AND MATE,Malaysia,4445506,669764
2015,074,TEA AND MATE,Singapore,3931951,1279378
2015,074,TEA AND MATE,Indonesia,6377497,7201165
2015,074,TEA AND MATE,Brunei,19578,0
2015,074,TEA AND MATE,Philippines,11012187,181366
2015,074,TEA AND MATE,China,5388552,130868797
2015,074,TEA AND MATE,Mongolia,43773,0
2015,074,TEA AND MATE,"Korea, South",5717519,1672714
2015,074,TEA AND MATE,Hong Kong,4548405,688111
2015,074,TEA AND MATE,Taiwan,1888444,9837415
2015,074,TEA AND MATE,Japan,7204520,38955537
2015,074,TEA AND MATE,Australia,5315271,233958
2015,074,TEA AND MATE,Papua New Guinea,0,623646
2015,074,TEA AND MATE,New Zealand,1695564,39064
2015,074,TEA AND MATE,French Polynesia,86811,0
2015,074,TEA AND MATE,Marshall Islands,3080,0
2015,074,TEA AND MATE,Morocco,311466,6744451
2015,074,TEA AND MATE,Egypt,116774,333714
2015,074,TEA AND MATE,Equatorial Guinea,19133,0
2015,074,TEA AND MATE,Sierra Leone,2864,0
2015,074,TEA AND MATE,Cote d'Ivoire,4385,2358
2015,074,TEA AND MATE,Ghana,25391,15728
2015,074,TEA AND MATE,Nigeria,35400,76468
2015,074,TEA AND MATE,Rwanda,0,647383
2015,074,TEA AND MATE,Ethiopia,0,8025
2015,074,TEA AND MATE,Uganda,0,4316
2015,074,TEA AND MATE,Kenya,0,21202730
2015,074,TEA AND MATE,Tanzania,0,35659
2015,074,TEA AND MATE,South Africa,630675,1053106
2015,074,TEA AND MATE,Zimbabwe,0,2067083
2015,074,TEA AND MATE,Malawi,0,8623360
2016,074,TEA AND MATE,Canada,119748695,89459564
2016,074,TEA AND MATE,Mexico,35203614,4670772
2016,074,TEA AND MATE,Guatemala,403204,282130
2016,074,TEA AND MATE,Belize,528961,0
2016,074,TEA AND MATE,El Salvador,6506691,20599
2016,074,TEA AND MATE,Honduras,287950,0
2016,074,TEA AND MATE,Nicaragua,66240,0
2016,074,TEA AND MATE,Costa Rica,2046574,4365
2016,074,TEA AND MATE,Panama,2387939,6343
2016,074,TEA AND MATE,Bermuda,336361,0
2016,074,TEA AND MATE,Bahamas,866748,0
2016,074,TEA AND MATE,Jamaica,418792,700310
2016,074,TEA AND MATE,Turks and Caicos Islands,24749,0
2016,074,TEA AND MATE,Cayman Islands,190335,0
2016,074,TEA AND MATE,Haiti,7004,0
2016,074,TEA AND MATE,Dominican Republic,1101537,0
2016,074,TEA AND MATE,British Virgin Islands,30607,0
2016,074,TEA AND MATE,St Kitts and Nevis,2939,0
2016,074,TEA AND MATE,Antigua and Barbuda,246450,0
2016,074,TEA AND MATE,Dominica,22029,0
2016,074,TEA AND MATE,St Lucia,7178,0
2016,074,TEA AND MATE,Grenada,22824,0
2016,074,TEA AND MATE,Barbados,357332,0
2016,074,TEA AND MATE,Trinidad and Tobago,3127946,0
2016,074,TEA AND MATE,Sint Maarten,114324,0
2016,074,TEA AND MATE,Curacao,301240,0
2016,074,TEA AND MATE,Aruba,396256,0
2016,074,TEA AND MATE,Colombia,4661509,272431
2016,074,TEA AND MATE,Venezuela,3496810,3738
2016,074,TEA AND MATE,Guyana,997989,8060
2016,074,TEA AND MATE,Suriname,212488,0
2016,074,TEA AND MATE,Ecuador,834049,1766793
2016,074,TEA AND MATE,Peru,7324645,0
2016,074,TEA AND MATE,Bolivia,2789128,10029
2016,074,TEA AND MATE,Chile,2354680,12911512
2016,074,TEA AND MATE,Brazil,3920998,6199142
2016,074,TEA AND MATE,Paraguay,437050,2282179
2016,074,TEA AND MATE,Uruguay,258840,265425
2016,074,TEA AND MATE,Argentina,2306484,80322873
2016,074,TEA AND MATE,Iceland,9106,0
2016,074,TEA AND MATE,Sweden,154923,0
2016,074,TEA AND MATE,Norway,249866,0
2016,074,TEA AND MATE,Finland,2600,0
2016,074,TEA AND MATE,Denmark,1695380,463339
2016,074,TEA AND MATE,United Kingdom,6025575,13203454
2016,074,TEA AND MATE,Ireland,79836,4024925
2016,074,TEA AND MATE,Netherlands,10655211,116598
2016,074,TEA AND MATE,Belgium,3933217,185782
2016,074,TEA AND MATE,Luxembourg,47579,0
2016,074,TEA AND MATE,France,1404823,2237129
2016,074,TEA AND MATE,Germany,5578434,35875824
2016,074,TEA AND MATE,Austria,35404,23967
2016,074,TEA AND MATE,Czech Republic,1014188,10986
2016,074,TEA AND MATE,Slovakia,9707,0
2016,074,TEA AND MATE,Hungary,238654,0
2016,074,TEA AND MATE,Switzerland,422536,384591
2016,074,TEA AND MATE,Lithuania,9253,31355
2016,074,TEA AND MATE,Poland,309262,4468128
2016,074,TEA AND MATE,Russia,1473306,534122
2016,074,TEA AND MATE,Belarus,50000,0
2016,074,TEA AND MATE,Ukraine,0,168385
2016,074,TEA AND MATE,Azerbaijan,0,7303
2016,074,TEA AND MATE,Georgia,22972,0
2016,074,TEA AND MATE,Uzbekistan,0,41657
2016,074,TEA AND MATE,Spain,283679,480070
2016,074,TEA AND MATE,Portugal,29260,85214
2016,074,TEA AND MATE,Malta,15000,0
2016,074,TEA AND MATE,Italy,1144111,4165433
2016,074,TEA AND MATE,Slovenia,0,4712
2016,074,TEA AND MATE,Bosnia and Herzegovina,0,2306
2016,074,TEA AND MATE,Macedonia,0,46805
2016,074,TEA AND MATE,Greece,3598,133172
2016,074,TEA AND MATE,Bulgaria,0,34091
2016,074,TEA AND MATE,Turkey,1101300,1740667
2016,074,TEA AND MATE,Lebanon,121727,27821
2016,074,TEA AND MATE,Iran,0,31468
2016,074,TEA AND MATE,Israel,655506,1548721
2016,074,TEA AND MATE,Jordan,290640,288437
2016,074,TEA AND MATE,Kuwait,215395,0
2016,074,TEA AND MATE,Saudi Arabia,871813,0
2016,074,TEA AND MATE,Qatar,80444,0
2016,074,TEA AND MATE,United Arab Emirates,3140068,2795723
2016,074,TEA AND MATE,Oman,249302,0
2016,074,TEA AND MATE,Bahrain,184736,0
2016,074,TEA AND MATE,Afghanistan,145019,0
2016,074,TEA AND MATE,India,1067733,69126286
2016,074,TEA AND MATE,Pakistan,344910,3150695
2016,074,TEA AND MATE,Nepal,0,162769
2016,074,TEA AND MATE,Bangladesh,0,400301
2016,074,TEA AND MATE,Sri Lanka,171590,38480990
2016,074,TEA AND MATE,Burma,0,157533
2016,074,TEA AND MATE,Thailand,3353860,3500614
2016,074,TEA AND MATE,Vietnam,1865674,8337872
2016,074,TEA AND MATE,Cambodia,154845,0
2016,074,TEA AND MATE,Malaysia,3570368,697893
2016,074,TEA AND MATE,Singapore,4606342,1747140
2016,074,TEA AND MATE,Indonesia,11367313,9427227
2016,074,TEA AND MATE,Brunei,29041,0
2016,074,TEA AND MATE,Philippines,10118966,272975
2016,074,TEA AND MATE,China,5580974,142779406
2016,074,TEA AND MATE,Mongolia,36581,0
2016,074,TEA AND MATE,"Korea, South",5915177,1557006
2016,074,TEA AND MATE,Hong Kong,3147870,1112086
2016,074,TEA AND MATE,Taiwan,3569846,11444820
2016,074,TEA AND MATE,Japan,9263248,46814008
2016,074,TEA AND MATE,Australia,4948165,151812
2016,074,TEA AND MATE,Papua New Guinea,0,439136
2016,074,TEA AND MATE,New Zealand,1061816,4136
2016,074,TEA AND MATE,French Polynesia,153518,0
2016,074,TEA AND MATE,Micronesia,2532,0
2016,074,TEA AND MATE,Tonga,3000,0
2016,074,TEA AND MATE,Morocco,34581,8221578
2016,074,TEA AND MATE,Egypt,19428,272600
2016,074,TEA AND MATE,Equatorial Guinea,3943,0
2016,074,TEA AND MATE,Sierra Leone,41383,0
2016,074,TEA AND MATE,Ghana,20000,0
2016,074,TEA AND MATE,Nigeria,25271,87519
2016,074,TEA AND MATE,Rwanda,0,624841
2016,074,TEA AND MATE,Ethiopia,0,13894
2016,074,TEA AND MATE,Uganda,0,64925
2016,074,TEA AND MATE,Kenya,6481,27733884
2016,074,TEA AND MATE,Tanzania,0,210060
2016,074,TEA AND MATE,Mozambique,0,250870
2016,074,TEA AND MATE,South Africa,591092,1218070
2016,074,TEA AND MATE,Zambia,23375,0
2016,074,TEA AND MATE,Swaziland,70043,0
2016,074,TEA AND MATE,Zimbabwe,0,2651831
2016,074,TEA AND MATE,Malawi,0,21354268
1996,075,SPICES,Canada,20012166,4307947
1996,075,SPICES,Mexico,3084956,18767241
1996,075,SPICES,Guatemala,55942,2178947
1996,075,SPICES,Belize,6739,7772
1996,075,SPICES,El Salvador,286107,20570
1996,075,SPICES,Honduras,88530,1426738
1996,075,SPICES,Nicaragua,6811,1156314
1996,075,SPICES,Costa Rica,496899,7227009
1996,075,SPICES,Panama,394587,6639
1996,075,SPICES,Bahamas,174278,0
1996,075,SPICES,Jamaica,204369,1472531
1996,075,SPICES,Haiti,3410,0
1996,075,SPICES,Dominican Republic,276492,236567
1996,075,SPICES,British Virgin Islands,0,1752
1996,075,SPICES,St Kitts and Nevis,29249,0
1996,075,SPICES,Antigua and Barbuda,20547,0
1996,075,SPICES,Dominica,7277,0
1996,075,SPICES,St Lucia,4250,0
1996,075,SPICES,St Vincent and the Grenadines,6866,0
1996,075,SPICES,Grenada,0,239274
1996,075,SPICES,Barbados,246723,4668
1996,075,SPICES,Trinidad and Tobago,16247,793703
1996,075,SPICES,Netherlands Antilles,348280,0
1996,075,SPICES,Aruba,227286,0
1996,075,SPICES,Colombia,366672,589499
1996,075,SPICES,Venezuela,688494,0
1996,075,SPICES,Ecuador,97819,516592
1996,075,SPICES,Peru,9200,29324
1996,075,SPICES,Bolivia,0,1414
1996,075,SPICES,Chile,58688,11615040
1996,075,SPICES,Brazil,1009185,17268761
1996,075,SPICES,Paraguay,103567,0
1996,075,SPICES,Uruguay,17255,0
1996,075,SPICES,Argentina,35582,14575
1996,075,SPICES,Iceland,328583,0
1996,075,SPICES,Sweden,1621301,13705
1996,075,SPICES,Norway,63606,0
1996,075,SPICES,Finland,184449,2188
1996,075,SPICES,Faroe Islands,21847,0
1996,075,SPICES,Denmark,163369,32443
1996,075,SPICES,United Kingdom,1783105,987985
1996,075,SPICES,Ireland,31055,0
1996,075,SPICES,Netherlands,790180,1579399
1996,075,SPICES,Belgium,1815192,36428
1996,075,SPICES,France,421472,1655988
1996,075,SPICES,Germany,1784898,3250044
1996,075,SPICES,Austria,0,3124
1996,075,SPICES,Czech Republic,0,51696
1996,075,SPICES,Hungary,18963,560439
1996,075,SPICES,Switzerland,50800,104901
1996,075,SPICES,Lithuania,3727,32421
1996,075,SPICES,Poland,28084,3331
1996,075,SPICES,Russia,262592,17064
1996,075,SPICES,Belarus,15684,0
1996,075,SPICES,Spain,900495,18941988
1996,075,SPICES,Portugal,4899,0
1996,075,SPICES,Malta,2551,0
1996,075,SPICES,Italy,52692,546761
1996,075,SPICES,Croatia,0,318559
1996,075,SPICES,Slovenia,0,24626
1996,075,SPICES,Bosnia and Herzegovina,0,36850
1996,075,SPICES,Albania,0,105819
1996,075,SPICES,Greece,83121,635728
1996,075,SPICES,Romania,14841,30066
1996,075,SPICES,Bulgaria,0,738526
1996,075,SPICES,Turkey,32738,18705005
1996,075,SPICES,Cyprus,12719,0
1996,075,SPICES,Syria,0,3216171
1996,075,SPICES,Lebanon,35450,57677
1996,075,SPICES,Israel,370226,5283890
1996,075,SPICES,Jordan,0,105273
1996,075,SPICES,Kuwait,31927,0
1996,075,SPICES,Saudi Arabia,320132,53054
1996,075,SPICES,United Arab Emirates,8877,122129
1996,075,SPICES,Oman,68758,0
1996,075,SPICES,Bahrain,25046,0
1996,075,SPICES,India,144781,71918586
1996,075,SPICES,Pakistan,58667,2965904
1996,075,SPICES,Bangladesh,83181,1893
1996,075,SPICES,Sri Lanka,122600,4551065
1996,075,SPICES,Thailand,356031,2755789
1996,075,SPICES,Vietnam,12840,1125268
1996,075,SPICES,Malaysia,49628,4477668
1996,075,SPICES,Singapore,898671,2277739
1996,075,SPICES,Indonesia,47983,108916750
1996,075,SPICES,Philippines,371117,137831
1996,075,SPICES,Macau,0,57888
1996,075,SPICES,China,117100,10988218
1996,075,SPICES,"Korea, South",1334290,477297
1996,075,SPICES,Hong Kong,700839,2812079
1996,075,SPICES,Taiwan,393426,535762
1996,075,SPICES,Japan,4216867,1259714
1996,075,SPICES,Australia,1644050,78095
1996,075,SPICES,New Zealand,12936,0
1996,075,SPICES,Samoa,40575,0
1996,075,SPICES,New Caledonia,100677,0
1996,075,SPICES,French Polynesia,11424,347658
1996,075,SPICES,Fiji,0,1374530
1996,075,SPICES,Tonga,0,640906
1996,075,SPICES,Morocco,0,3303213
1996,075,SPICES,Algeria,23593,0
1996,075,SPICES,Egypt,21950,5118638
1996,075,SPICES,Senegal,0,4318
1996,075,SPICES,Cote d'Ivoire,221603,0
1996,075,SPICES,Ghana,20834,15546
1996,075,SPICES,Nigeria,51205,329417
1996,075,SPICES,Liberia,4121,0
1996,075,SPICES,Ethiopia,0,21235
1996,075,SPICES,Uganda,0,630954
1996,075,SPICES,Mauritius,0,9458
1996,075,SPICES,Madagascar,0,22258952
1996,075,SPICES,Comoros,0,2390058
1996,075,SPICES,Reunion,0,40358
1996,075,SPICES,South Africa,54266,536610
1996,075,SPICES,Zimbabwe,0,513730
1997,075,SPICES,Canada,20422686,4919439
1997,075,SPICES,Mexico,4281162,20802985
1997,075,SPICES,Guatemala,58458,1972294
1997,075,SPICES,Belize,11350,36928
1997,075,SPICES,El Salvador,345331,34809
1997,075,SPICES,Honduras,13338,1455485
1997,075,SPICES,Nicaragua,0,1250744
1997,075,SPICES,Costa Rica,420879,4171287
1997,075,SPICES,Panama,1036093,0
1997,075,SPICES,Bermuda,14518,0
1997,075,SPICES,Bahamas,390463,0
1997,075,SPICES,Cuba,8500,0
1997,075,SPICES,Jamaica,352376,1066097
1997,075,SPICES,Cayman Islands,40983,0
1997,075,SPICES,Dominican Republic,424077,138658
1997,075,SPICES,British Virgin Islands,6541,0
1997,075,SPICES,St Kitts and Nevis,17172,0
1997,075,SPICES,Dominica,0,8681
1997,075,SPICES,St Vincent and the Grenadines,3542,0
1997,075,SPICES,Grenada,12350,617663
1997,075,SPICES,Barbados,268193,10425
1997,075,SPICES,Trinidad and Tobago,20400,596285
1997,075,SPICES,Netherlands Antilles,379435,0
1997,075,SPICES,Aruba,264694,0
1997,075,SPICES,Colombia,122426,447255
1997,075,SPICES,Venezuela,951788,0
1997,075,SPICES,Guyana,0,1457
1997,075,SPICES,Suriname,4950,0
1997,075,SPICES,Ecuador,26061,257838
1997,075,SPICES,Peru,39637,93238
1997,075,SPICES,Bolivia,5500,3442
1997,075,SPICES,Chile,193409,11772720
1997,075,SPICES,Brazil,716921,22055630
1997,075,SPICES,Paraguay,96531,0
1997,075,SPICES,Uruguay,36166,0
1997,075,SPICES,Argentina,57374,232637
1997,075,SPICES,Iceland,320674,0
1997,075,SPICES,Sweden,801242,21239
1997,075,SPICES,Norway,91160,3339
1997,075,SPICES,Finland,365294,0
1997,075,SPICES,Faroe Islands,10906,0
1997,075,SPICES,Denmark,137866,33255
1997,075,SPICES,United Kingdom,2493815,1223274
1997,075,SPICES,Ireland,46348,42400
1997,075,SPICES,Netherlands,1131155,1522539
1997,075,SPICES,Belgium,2913646,45234
1997,075,SPICES,France,205193,1796493
1997,075,SPICES,Germany,2555976,3598666
1997,075,SPICES,Austria,0,29419
1997,075,SPICES,Czech Republic,0,13413
1997,075,SPICES,Hungary,19971,373636
1997,075,SPICES,Switzerland,50050,126704
1997,075,SPICES,Lithuania,0,35614
1997,075,SPICES,Poland,28571,53487
1997,075,SPICES,Russia,71546,4788
1997,075,SPICES,Ukraine,116064,0
1997,075,SPICES,Kazakhstan,3750,0
1997,075,SPICES,Moldova,0,19400
1997,075,SPICES,Spain,570722,16748034
1997,075,SPICES,Portugal,34341,31368
1997,075,SPICES,Italy,81430,696920
1997,075,SPICES,Croatia,0,270733
1997,075,SPICES,Slovenia,0,43975
1997,075,SPICES,Albania,0,39330
1997,075,SPICES,Greece,77622,1053189
1997,075,SPICES,Bulgaria,0,343671
1997,075,SPICES,Turkey,21250,17311677
1997,075,SPICES,Cyprus,9248,0
1997,075,SPICES,Syria,0,2220941
1997,075,SPICES,Lebanon,23597,122363
1997,075,SPICES,Israel,627855,5714796
1997,075,SPICES,Jordan,0,86472
1997,075,SPICES,Kuwait,24949,0
1997,075,SPICES,Saudi Arabia,317348,66866
1997,075,SPICES,United Arab Emirates,12045,39721
1997,075,SPICES,Oman,7840,0
1997,075,SPICES,Afghanistan,0,93792
1997,075,SPICES,India,189730,107640384
1997,075,SPICES,Pakistan,3266,2547651
1997,075,SPICES,Bangladesh,0,40749
1997,075,SPICES,Sri Lanka,0,5067748
1997,075,SPICES,Thailand,435120,3011898
1997,075,SPICES,Vietnam,4355,3024409
1997,075,SPICES,Malaysia,236680,11731842
1997,075,SPICES,Singapore,519934,7044704
1997,075,SPICES,Indonesia,88157,116389452
1997,075,SPICES,Philippines,454740,118058
1997,075,SPICES,China,194217,14834179
1997,075,SPICES,"Korea, South",861877,602484
1997,075,SPICES,Hong Kong,667768,1129000
1997,075,SPICES,Taiwan,351389,383119
1997,075,SPICES,Japan,3476870,1127828
1997,075,SPICES,Australia,1825859,52984
1997,075,SPICES,Papua New Guinea,0,49530
1997,075,SPICES,New Zealand,34410,0
1997,075,SPICES,New Caledonia,59340,0
1997,075,SPICES,French Polynesia,0,578730
1997,075,SPICES,Fiji,14216,1080984
1997,075,SPICES,Tonga,0,176440
1997,075,SPICES,Morocco,0,1496792
1997,075,SPICES,Algeria,52966,0
1997,075,SPICES,Egypt,48920,2743922
1997,075,SPICES,Cote d'Ivoire,600045,0
1997,075,SPICES,Ghana,121026,5319
1997,075,SPICES,Niger,0,18188
1997,075,SPICES,Nigeria,123138,418425
1997,075,SPICES,Liberia,36554,0
1997,075,SPICES,Ethiopia,0,13904
1997,075,SPICES,Uganda,0,624193
1997,075,SPICES,Tanzania,0,115466
1997,075,SPICES,Mauritius,0,71758
1997,075,SPICES,Madagascar,0,28093684
1997,075,SPICES,Comoros,0,1450445
1997,075,SPICES,Reunion,0,20050
1997,075,SPICES,South Africa,88807,1102843
1997,075,SPICES,Zimbabwe,0,1085969
1998,075,SPICES,Canada,22041573,4442030
1998,075,SPICES,Mexico,7771419,27392824
1998,075,SPICES,Guatemala,261478,1760776
1998,075,SPICES,Belize,47121,136241
1998,075,SPICES,El Salvador,279663,68680
1998,075,SPICES,Honduras,8731,477234
1998,075,SPICES,Nicaragua,6615,91464
1998,075,SPICES,Costa Rica,561408,3537418
1998,075,SPICES,Panama,1199159,0
1998,075,SPICES,Bermuda,30506,0
